,Notes,SURV_DATE,OBS_RADIUS,LC1_SPECIE,LC2_SPECIE,AREA_SIZE,LAND_MNGT,SOIL_CROP,nuts3,Transect,CLIMANR,WRB_COD,AnnualPrec,WRB_LV1,ParMat1,ParMat2,slope (Degrees)
2142,,10JUN2009:00:00:00,1.0,,,2.0,2.0,1.0,ES412,B13;E20;B52;B11,5.6,FL,512.720000622421,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.14576280117035
2143,,10JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B11;B13;1;62;1;B11,5.6,LP,512.720000622421,Leptosol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.18070459365845
2144,,21AUG2009:00:00:00,2.0,C17,,4.0,2.0,2.0,ES130,C10;61;C10;32;21;C10;E20,5.2,CM,641.909998989105,Cambisol,igneous rocks,acid to intermediate plutonic rocks,2.02486824989319
2145,,06AUG2009:00:00:00,2.0,,,1.0,2.0,1.0,ES130,E20;14;E20;23;14;E20;14;E20;C10;E10;14;23;E20;61;14;E20,5.2,CM,1030.04000320435,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
2146,,21JUL2009:00:00:00,2.0,,,3.0,1.0,2.0,ES130,E20;F00;E20;E10;E20;A,4.0999999999999996,LP,1078.99999780655,Leptosol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.2809591293335
2147,,17JUN2009:00:00:00,2.0,,,3.0,1.0,2.0,IE024,E20;62;A;14;E20,4.3,LV,929.310004234314,Luvisol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,2.02486824989319
2148,,24SEP2009:00:00:00,1.0,,,3.0,3.0,1.0,IE012,F00;14;61;14;E20;24;E20;13;61;E20;14;E20,4.3,GL,1040.83000383377,Gleysol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.21524477005005
2149,,28AUG2009:00:00:00,2.0,,,1.0,2.0,1.0,IE011,D20;23;H12,4.3,HS,1157.3699991703,Histosol,igneous rocks,acid to intermediate plutonic rocks,8.89602565765381
2150,,13AUG2009:00:00:00,2.0,C2E,,4.0,2.0,1.0,IE011,C20;61;C20,4.3,HS,1157.3699991703,Histosol,igneous rocks,acid to intermediate plutonic rocks,2.06493425369263
2151,,01JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,ES616,B81;F00;B81;F00;B81,5.6,CM,501.910000177473,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,24.6844291687012
2152,,18JUL2009:00:00:00,2.0,,,4.0,2.0,1.0,ES425,B82;F00;61;B13;B82;E20,5.6,CM,350.970002105832,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2153,,27MAY2009:00:00:00,1.0,,,2.0,2.0,1.0,ES300,B13;1;61;1;B11;1;B11;1;32;1;B13,5.8,CM,389.159998768568,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.02486824989319
2154,,03JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B31;D20;B31;E20,5.6,CM,429.420003199577,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,6.86626577377319
2155,,06MAY2009:00:00:00,1.0,,,3.0,2.0,2.0,ES412,B41;F00,5.6,CM,429.420003199577,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.572938680648804
2156,,29MAY2009:00:00:00,1.0,,,1.0,2.0,2.0,ES412,B52;B11;15;32;E20;1;B13;1;B13;14,5.6,CM,512.720000622421,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,7.05128049850464
2157,,17JUN2009:00:00:00,1.0,,,2.0,2.0,1.0,ES412,B21;E10;61;E10;61;E20;A;G10;11;61;A;1;61;D20,5.6,CM,563.45999706313,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,2.02486824989319
2158,,06AUG2009:00:00:00,2.0,,,3.0,2.0,2.0,ES130,D20;E20;F00;E20;D20;C10;14;E20,5.2,CM,641.909998989105,Cambisol,igneous rocks,acid to intermediate plutonic rocks,0.905850350856781
2159,,18JUL2009:00:00:00,2.0,,,2.0,1.0,1.0,IE024,E20;14;E20;24;E20;14;E20,4.3,LV,929.310004234314,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2160,,09AUG2009:00:00:00,2.0,,,3.0,1.0,1.0,IE012,E20;31;E20;D20;E20;31;C20,4.3,GL,922.370007896423,Gleysol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,0.905850350856781
2161,,28AUG2009:00:00:00,2.0,,,3.0,1.0,1.0,IE012,E20;23;24;1;62;1;23;H11;E20,4.3,LV,1057.95000371933,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.2809591293335
2162,,22JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,ES614,B81;F00;1;B81;31;B81;61;B81,5.7.1,CM,508.95000057295,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,11.2269582748413
2163,,07JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,ES422,E30;F00;B81,5.6,CM,469.189998571575,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.62013745307922
2164,,27MAY2009:00:00:00,2.0,,,4.0,1.0,1.0,ES422,E10,5.6,RG,444.310000629723,Regosol,metamorphic rocks,weakly metamorphic rocks,0.572938680648804
2165,,02JUN2009:00:00:00,1.0,,,4.0,2.0,1.0,ES422,B13;B82,5.6,CM,406.41000053212,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,5.78105735778809
2166,,04JUN2009:00:00:00,2.0,,,4.0,2.0,1.0,ES422,B82;F00,5.6,CM,406.41000053212,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.36102819442749
2167,,20MAY2009:00:00:00,1.0,,,4.0,3.0,1.0,ES425,F00;E10;F00,5.6,CM,377.580001430959,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,10.4474697113037
2168,,22MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES425,B13;1;B13;B15;B81,5.6,CM,377.580001430959,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2169,,15JUL2009:00:00:00,1.0,,,4.0,2.0,4.0,ES300,B11;1;B13,5.6,CM,382.320000699908,Cambisol,metamorphic rocks,weakly metamorphic rocks,4.52022743225098
2170,,04JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ES300,B11;E20;B11;1;F00;1;62;71;1;F00,5.6,RG,358.709999215603,Regosol,metamorphic rocks,weakly metamorphic rocks,3.2376880645752
2171,,03JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B11;1;B11,5.6,FL,429.420003199577,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,5.78105735778809
2172,,22MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B11;B41;1;61;1;B11;61;1;B11,5.6,CM,540.670000262558,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.405135601758957
2173,,11MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B13;1;61;1;B13,5.6,CM,458.559999904782,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.14576280117035
2174,,07AUG2009:00:00:00,2.0,,,1.0,1.0,2.0,ES130,E20;F00;21;E20;14;21;E20;14;32;14;23;61;23;E20;F00;E20,5.2,CM,641.909998989105,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.66997158527374
2175,,29JUL2009:00:00:00,2.0,,,3.0,1.0,1.0,ES130,E10;F00;G10;C10;D20,5.2,FL,1030.04000320435,Fluvisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
2176,,24SEP2009:00:00:00,2.0,C14,,3.0,2.0,1.0,IE012,C10;31;C10;C20,4.3,LV,1040.83000383377,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2177,,31MAY2009:00:00:00,2.0,,,4.0,2.0,1.0,ES616,B81;2;B81,5.6,CM,501.910000177473,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2178,,23JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,ES422,E30;C10;1;61;F00;1;32;1;B14,5.6,CM,469.189998571575,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.572938680648804
2179,,08JUL2009:00:00:00,2.0,C2A,,3.0,2.0,1.0,ES422,C20,5.6,CM,469.189998571575,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2180,,31MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES422,B13;1;F00;E30,5.6,CM,374.059999741614,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.06493425369263
2181,,04JUN2009:00:00:00,1.0,,,4.0,2.0,1.0,ES422,B13,5.6,CM,374.059999741614,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,0.405135601758957
2182,,14JUL2009:00:00:00,1.0,,,4.0,2.0,2.0,ES425,B13;1;61;1;F00,5.6,CM,350.970002105832,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.14576280117035
2183,,15JUL2009:00:00:00,1.0,,,4.0,2.0,4.0,ES300,B13;1;61;1;F00,5.6,CM,382.320000699908,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.46286654472351
2184,,22JUN2009:00:00:00,1.0,,,1.0,2.0,1.0,ES300,B13;1;F00,5.6,RG,358.709999215603,Regosol,metamorphic rocks,weakly metamorphic rocks,2.18070459365845
2185,,29JUN2009:00:00:00,1.0,,,3.0,2.0,2.0,ES300,B11;1;10;B43;B13;1;B11;2;F00,5.6,RG,389.159998768568,Regosol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.21524477005005
2186,,22MAY2009:00:00:00,1.0,,,3.0,3.0,1.0,ES416,F00;1;31;62;31;1;F00;24;F00;E30,5.6,CM,412.150001317263,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.810230672359467
2187,,25JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B11;D20;B53;E30;31;1;61;1;31;1;F00,5.6,CM,412.150001317263,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.405135601758957
2188,,13MAY2009:00:00:00,1.0,,,2.0,2.0,1.0,ES412,B13;F00;1;61;1;24;63;24;1;B13;11;E20,5.6,FL,429.420003199577,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.29061007499695
2189,,27MAY2009:00:00:00,1.0,,,1.0,2.0,1.0,ES412,B11,5.6,LP,429.420003199577,Leptosol,consolidated-clastic-sedimentary rocks,psammite or arenite,0.0
2190,,05MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B11;61;B11;B13;24;B13,5.6,FL,540.670000262558,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,5.61041688919067
2191,,05MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B13;B11,5.6,CM,540.670000262558,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.14576280117035
2192,,11MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B52;1;32;1;F00,5.6,CM,540.670000262558,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,11.4467468261719
2193,,26MAY2009:00:00:00,1.0,,,3.0,2.0,2.0,ES412,B52;B11;B13;B11;F00,5.6,FL,512.720000622421,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.14576280117035
2194,,29MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B11;2;32;2;B11;B13;2;32;2;B11,5.6,CM,512.720000622421,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.2809591293335
2195,,16MAY2009:00:00:00,2.0,,,3.0,1.0,1.0,IE024,E20;14;61;14;E20;14;E20,4.3,CM,1007.55999698639,Cambisol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,7.5251145362854
2196,,08SEP2009:00:00:00,2.0,,,4.0,1.0,1.0,IE011,E20;13;E20;13;62;13,4.3,CM,1060.20000457764,Cambisol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,1.2809591293335
2197,,07MAY2009:00:00:00,2.0,,,3.0,1.0,1.0,UKN05,E20;13;1;62;1;13;E20;23;E20;14;A;13;62;13;E20,4.3,GL,1059.30000400543,Gleysol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.46044516563416
2198,,05AUG2009:00:00:00,2.0,C2E,,3.0,2.0,1.0,IE011,C20;23;C20;23;H12,4.3,PZ,1157.3699991703,Podzol,metamorphic rocks,acid regional metamorphic rocks,0.0
2199,,03AUG2009:00:00:00,2.0,,,4.0,3.0,2.0,IE011,H12;51;H12,4.3,PZ,1175.19000034332,Podzol,metamorphic rocks,acid regional metamorphic rocks,1.14576280117035
2200,,27MAY2009:00:00:00,2.0,,,4.0,2.0,2.0,ES422,E30;61;E30;61;E30;2;32;2;E20;D10,5.6,LV,444.310000629723,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.405135601758957
2201,,31MAY2009:00:00:00,2.0,,,3.0,2.0,2.0,ES422,E30;F00;B82,5.6,CM,444.310000629723,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.405135601758957
2202,,04JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,ES422,B82;F00;1;61;1;B82;1;61;1;B82,5.6,CM,374.059999741614,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.2809591293335
2203,,04JUN2009:00:00:00,2.0,,,2.0,2.0,1.0,ES422,B81;F00;B82;61;B82,5.6,CM,374.059999741614,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,3.2376880645752
2204,,18JUL2009:00:00:00,1.0,,,3.0,3.0,1.0,ES425,F00;1;61;24;1;B82,5.6,CM,350.970002105832,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,10.1421060562134
2205,,18JUL2009:00:00:00,2.0,,,4.0,2.0,1.0,ES425,B82;F00;1;61;1;B82,5.6,CM,350.970002105832,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.905850350856781
2206,high electrical conductivity,02JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,ES300,B81;B74;B81;B74;B81,5.6,CM,390.889999925345,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.905850350856781
2207,,25JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ES416,B13;E30;31;1;61;1;F00,5.6,CM,412.150001317263,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.46044516563416
2208,,11MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B11;1;32;1;F00,5.6,CM,540.670000262558,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.46044516563416
2209,,26MAY2009:00:00:00,1.0,,,3.0,2.0,2.0,ES412,B11;1;61;1;B13;B11;1;61;1;B11,5.6,FL,542.779998905957,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.14576280117035
2210,,29MAY2009:00:00:00,2.0,,,3.0,1.0,1.0,ES412,E20;E10;E20;10;E10,5.6,CM,512.720000622421,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,7.26462650299072
2211,,29MAY2009:00:00:00,1.0,,,2.0,2.0,1.0,ES412,B11;C10;2;B11;2;11;1;B11;1;61;1;B11,5.6,LP,512.720000622421,Leptosol,consolidated-clastic-sedimentary rocks,psammite or arenite,0.405135601758957
2212,,29MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B13;10;32;2;B13,5.6,CM,512.720000622421,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.2809591293335
2213,,19JUN2009:00:00:00,2.0,C1A,,3.0,1.0,1.0,ES130,C10;E10;C20,5.6,CM,563.45999706313,Cambisol,igneous rocks,acid to intermediate plutonic rocks,0.405135601758957
2214,,24JUL2009:00:00:00,2.0,C3E,,2.0,2.0,1.0,ES130,C30;E20;14;71;62;1;21;E20;23;E20,4.0999999999999996,CM,1030.04000320435,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
2215,,24JUL2009:00:00:00,2.0,,,2.0,1.0,2.0,ES130,E10;23;D20;C30,4.0999999999999996,FL,1030.04000320435,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.46286654472351
2216,,29SEP2009:00:00:00,1.0,,,3.0,2.0,3.0,IE024,B13;23,4.0999999999999996,CM,1007.55999698639,Cambisol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,5.49363470077515
2217,,11AUG2009:00:00:00,2.0,,,3.0,1.0,1.0,IE012,E20;14;E20;61;14;E20;22,4.3,LV,922.370007896423,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.29061007499695
2218,,24SEP2009:00:00:00,2.0,,,4.0,1.0,1.0,IE012,E20;31;23;E20;14;E20,4.3,HS,1040.83000383377,Histosol,organic materials,organic materials,19.4856185913086
2219,,04SEP2009:00:00:00,2.0,,,4.0,1.0,1.0,IE012,E20,4.3,LV,1060.20000457764,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2220,,05AUG2009:00:00:00,2.0,C2E,,3.0,2.0,1.0,IE011,C20;71;C20,4.3,PZ,1146.70999350548,Podzol,metamorphic rocks,acid regional metamorphic rocks,0.905850350856781
2221,,04JUN2009:00:00:00,1.0,,,4.0,2.0,1.0,ES422,B13;F00;D10;61;E20;F00;D10,5.6,LV,444.310000629723,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.405135601758957
2222,,02JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,ES422,B82;F00;61;B82;61;10;22;B82;61;B82,5.6,CM,374.059999741614,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.405135601758957
2223,,04JUN2009:00:00:00,1.0,,,3.0,3.0,1.0,ES422,F00;1;61;B13;B43;1;B43,5.6,CM,374.059999741614,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.02486824989319
2224,,26JUL2009:00:00:00,1.0,,,4.0,3.0,1.0,ES425,F00;1;61;1;B13,5.6,CM,377.580001430959,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.02486824989319
2225,,20MAY2009:00:00:00,1.0,,,2.0,3.0,1.0,ES425,F00;1;B41;B13,5.6,CM,377.580001430959,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2226,,28MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES424,B11;E10;B11,5.6,AC,358.709999215603,Acrisol,consolidated-clastic-sedimentary rocks,consolidated-clastic-sedimentary rocks,1.2809591293335
2227,,22MAY2009:00:00:00,1.0,,,3.0,3.0,1.0,ES416,F00,5.6,CM,412.150001317263,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2228,,08MAY2009:00:00:00,1.0,,,3.0,3.0,1.0,ES412,F00,5.6,CM,540.670000262558,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.61888313293457
2229,,27MAY2009:00:00:00,2.0,,,3.0,2.0,2.0,ES412,E30;10;1;61;1;E30;B53;2;32;2;E30,5.6,FL,542.779998905957,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,0.405135601758957
2230,,29MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B13;1;61;1;B11;E10;B13,5.6,LP,512.720000622421,Leptosol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.21524477005005
2231,,19JUN2009:00:00:00,2.0,,,3.0,1.0,1.0,ES412,D20;1;61;1;C10,5.5.1,CM,641.909998989105,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.66997158527374
2232,,18JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,IE024,B13;PI(;13;E20;10;E20;Bx1;)PI,4.3,LV,944.480000495911,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.98375725746155
2233,,07AUG2009:00:00:00,2.0,,,3.0,3.0,1.0,IE011,H12;51;23;C10;62;C10;E20;24;E20;14;E20,4.3,PZ,1146.70999350548,Podzol,metamorphic rocks,acid regional metamorphic rocks,0.0
2234,,22JUL2009:00:00:00,1.0,,,1.0,2.0,1.0,ES614,B13;61;D20;B81;11;D20;11;D20;B81,5.7.1,CM,508.95000057295,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,4.46587753295898
2235,,08JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,ES422,E30;F00;B13;1;B13;1;F00,5.6,CM,469.189998571575,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
2236,,04JUN2009:00:00:00,1.0,,,4.0,2.0,1.0,ES422,B12;31;B13,5.6,CM,374.059999741614,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.02486824989319
2237,,24JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,ES425,B82;F00;1;61;1;B82;1;B82,5.6,CM,351.809999924898,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.7299497127533
2238,,28MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES425,B13;1;D20;F00,5.6,CM,377.580001430959,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.43363046646118
2239,,13MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ES412,B13,5.6,CM,429.420003199577,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.2809591293335
2240,,29MAY2009:00:00:00,1.0,,,2.0,2.0,1.0,ES412,B13;B11;1;61;B11,5.6,CM,542.779998905957,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.26283025741577
2241,,10JUN2009:00:00:00,2.0,,,3.0,1.0,2.0,ES412,E10;51;E30;G20;E20;11;1;62;1;11;E30;F00,5.6,CM,563.45999706313,Cambisol,metamorphic rocks,weakly metamorphic rocks,0.905850350856781
2242,,11JUN2009:00:00:00,2.0,C19,,4.0,2.0,3.0,ES412,C10;E10,5.6,LP,563.45999706313,Leptosol,consolidated-clastic-sedimentary rocks,psammite or arenite,1.46044516563416
2243,,19JUN2009:00:00:00,1.0,,,2.0,2.0,1.0,ES412,B13;E10;2;E20;E10;D20,5.5.1,CM,641.909998989105,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.21524477005005
